file,model,epoch,avg_loss,batch_count,accuracy,precision,recall,f1,pairwise_total_pairs,pairwise_P-C,pairwise_P-V,pairwise_P-B,pairwise_P-R,pairwise_P-C_rate
codebert.log,microsoft/codebert-base,37,0.1412552546641791,1072,0.4059861857252494,0.4151074151074151,0.45970836531082115,0.4362709395484341,276,51,109,79,37,0.18478260869565216
codebert.log,microsoft/codebert-base,38,0.14086172574626865,1072,0.41941673062164236,0.4326059050064185,0.5172678434382195,0.47116392869626006,276,44,138,61,33,0.15942028985507245
codebert.log,microsoft/codebert-base,39,0.13321449720149253,1072,0.40713737528779737,0.41231884057971013,0.43668457405986183,0.4241520685799478,276,45,105,90,36,0.16304347826086957
codebert.log,microsoft/codebert-base,40,0.13272695802238807,1072,0.39792785878741366,0.3949447077409163,0.3837298541826554,0.3892565200467108,276,40,88,100,48,0.14492753623188406
codebert.log,microsoft/codebert-base,41,0.13298226305970148,1072,0.3917881811204912,0.40221914008321774,0.44512663085188026,0.4225865209471767,276,45,107,82,42,0.16304347826086957
codebert.log,microsoft/codebert-base,42,0.1276173125,1072,0.386415963161934,0.4136522753792299,0.5441289332310054,0.47000331455087835,276,43,135,60,38,0.15579710144927536
codebert.log,microsoft/codebert-base,43,0.12780261100746268,1072,0.39600920951650037,0.4114957544088831,0.4834996162701458,0.4446012702893437,276,46,120,74,36,0.16666666666666666
codebert.log,microsoft/codebert-base,44,0.1287880895522388,1072,0.409823484267076,0.41379310344827586,0.4328472755180353,0.423105776444111,276,45,108,85,38,0.16304347826086957
codebert.log,microsoft/codebert-base,45,0.12439428824626865,1072,0.40560245587106675,0.42084942084942084,0.5019186492709132,0.4578228911445572,276,49,124,65,38,0.17753623188405798
codebert.log,microsoft/codebert-base,46,0.1239431203358209,1072,0.3879508825786646,0.4082914572864322,0.49884881043745205,0.44905008635578586,276,48,125,61,42,0.17391304347826086
codebert.log,microsoft/codebert-base,47,0.12344090485074628,1072,0.3948580199539524,0.4177671068427371,0.5341519570222564,0.46884472886493767,276,45,140,53,38,0.16304347826086957
codebert.log,microsoft/codebert-base,48,0.12044698507462687,1072,0.39102072141212585,0.4143546441495778,0.5272448196469686,0.46403242147923,276,45,139,53,39,0.16304347826086957
codebert.log,microsoft/codebert-base,49,0.11761252425373134,1072,0.3994627782041443,0.4162404092071611,0.49961627014581733,0.4541332403208929,276,48,126,61,41,0.17391304347826086
codebert.log,microsoft/codebert-base,50,0.12030142630597015,1072,0.4006139677666922,0.4171465131158029,0.5003837298541827,0.4549895324494068,276,50,125,60,41,0.18115942028985507
